location,target,target_end_date,forecast_date,point,quantile
US,Cumulative Cases,2020-06-29,2020-06-28,2175153.2,NA
US,Cumulative Cases,2020-06-30,2020-06-28,2193335,NA
US,Cumulative Cases,2020-07-01,2020-06-28,2212387.2,NA
US,Cumulative Cases,2020-07-02,2020-06-28,2232396.8,NA
US,Cumulative Cases,2020-07-03,2020-06-28,2253419.8,NA
US,Cumulative Cases,2020-07-04,2020-06-28,2275468.5,NA
US,Cumulative Cases,2020-07-05,2020-06-28,2298516.5,NA
US,Cumulative Cases,2020-07-06,2020-06-28,2322539,NA
US,Cumulative Cases,2020-07-07,2020-06-28,2347393.2,NA
US,Cumulative Cases,2020-07-08,2020-06-28,2372894.2,NA
US,Cumulative Cases,2020-07-09,2020-06-28,2398906,NA
US,Cumulative Cases,2020-07-10,2020-06-28,2425319.8,NA
US,Cumulative Cases,2020-07-11,2020-06-28,2452056,NA
US,Cumulative Cases,2020-07-12,2020-06-28,2479077.2,NA
US,Cumulative Cases,2020-07-13,2020-06-28,2506410.5,NA
US,Cumulative Cases,2020-07-14,2020-06-28,2533959,NA
US,Cumulative Cases,2020-07-15,2020-06-28,2561635,NA
US,Cumulative Cases,2020-07-16,2020-06-28,2589412.2,NA
US,Cumulative Cases,2020-07-17,2020-06-28,2617236.5,NA
US,Cumulative Cases,2020-07-18,2020-06-28,2645069.8,NA
US,Cumulative Cases,2020-07-19,2020-06-28,2672938.8,NA
US,Cumulative Cases,2020-07-20,2020-06-28,2700497.5,NA
US,Cumulative Cases,2020-07-21,2020-06-28,2728073,NA
US,Cumulative Cases,2020-07-22,2020-06-28,2755542.2,NA
US,Cumulative Cases,2020-07-23,2020-06-28,2782819.5,NA
US,Cumulative Cases,2020-07-24,2020-06-28,2809868.5,NA
US,Cumulative Cases,2020-07-25,2020-06-28,2836717.5,NA
US,Cumulative Cases,2020-07-26,2020-06-28,2863287.2,NA
US,Cumulative Cases,2020-07-27,2020-06-28,2889564.8,NA
US,Cumulative Cases,2020-07-28,2020-06-28,2915444,NA
US,Cumulative Cases,2020-07-29,2020-06-28,2940996.8,NA
US,Cumulative Cases,2020-07-30,2020-06-28,2966228.5,NA
US,Cumulative Cases,2020-07-31,2020-06-28,2991124,NA
US,Cumulative Cases,2020-08-01,2020-06-28,3015729.2,NA
