location,target,target_end_date,forecast_date,point,quantile
US,Cumulative Cases,2020-07-04,2020-07-03,2452675.5,NA
US,Cumulative Cases,2020-07-05,2020-07-03,2483273,NA
US,Cumulative Cases,2020-07-06,2020-07-03,2515523.2,NA
US,Cumulative Cases,2020-07-07,2020-07-03,2549510.8,NA
US,Cumulative Cases,2020-07-08,2020-07-03,2585191.8,NA
US,Cumulative Cases,2020-07-09,2020-07-03,2622516.2,NA
US,Cumulative Cases,2020-07-10,2020-07-03,2661401,NA
US,Cumulative Cases,2020-07-11,2020-07-03,2701738,NA
US,Cumulative Cases,2020-07-12,2020-07-03,2743438.8,NA
US,Cumulative Cases,2020-07-13,2020-07-03,2786493.2,NA
US,Cumulative Cases,2020-07-14,2020-07-03,2830668,NA
US,Cumulative Cases,2020-07-15,2020-07-03,2875742.5,NA
US,Cumulative Cases,2020-07-16,2020-07-03,2921597.2,NA
US,Cumulative Cases,2020-07-17,2020-07-03,2968066.5,NA
US,Cumulative Cases,2020-07-18,2020-07-03,3015014.8,NA
US,Cumulative Cases,2020-07-19,2020-07-03,3062428.5,NA
US,Cumulative Cases,2020-07-20,2020-07-03,3110253,NA
US,Cumulative Cases,2020-07-21,2020-07-03,3158315.2,NA
US,Cumulative Cases,2020-07-22,2020-07-03,3206373,NA
US,Cumulative Cases,2020-07-23,2020-07-03,3254213.2,NA
US,Cumulative Cases,2020-07-24,2020-07-03,3301690.2,NA
US,Cumulative Cases,2020-07-25,2020-07-03,3348055.8,NA
US,Cumulative Cases,2020-07-26,2020-07-03,3394239,NA
US,Cumulative Cases,2020-07-27,2020-07-03,3440187.5,NA
US,Cumulative Cases,2020-07-28,2020-07-03,3485642,NA
US,Cumulative Cases,2020-07-29,2020-07-03,3530676.8,NA
US,Cumulative Cases,2020-07-30,2020-07-03,3575230.5,NA
US,Cumulative Cases,2020-07-31,2020-07-03,3619226.2,NA
US,Cumulative Cases,2020-08-01,2020-07-03,3662735,NA
